Country	Subject Descriptor	Units	Scale	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After
Nicaragua	Population	Persons	Millions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.521	4.612	4.701	4.787	4.870	4.950	5.027	5.101	5.172	5.241	5.310	5.379	5.450	5.522	5.595	5.667	5.738	5.808	5.877	5.946	6.014	6.082	6.150	6.218	6.288	2017
Niger	Gross domestic product, constant prices	National currency	Billions	1,077.447	1,075.533	1,098.920	1,056.462	878.767	946.591	1,006.720	1,007.608	1,076.843	1,087.149	1,072.924	1,099.638	1,027.981	1,042.880	1,084.644	1,012.935	1,064.488	1,069.768	1,205.755	1,217.740	1,186.278	1,281.656	1,350.068	1,445.314	1,433.385	1,554.015	1,644.251	1,696.302	1,859.987	1,846.748	2,001.136	2,045.350	2,287.720	2,408.247	2,589.564	2,701.857	2,834.976	2,973.736	3,127.559	2016
Niger	Gross domestic product, constant prices	Percent change		4.886	-0.178	2.174	-3.864	-16.820	7.718	6.352	0.088	6.871	0.957	-1.308	2.490	-6.516	1.449	4.005	-6.611	5.089	0.496	12.712	0.994	-2.584	8.040	5.338	7.055	-0.825	8.416	5.807	3.166	9.650	-0.712	8.360	2.209	11.850	5.268	7.529	4.336	4.927	4.895	5.173	2016
Niger	Gross domestic product, current prices	National currency	Billions	530.000	589.900	663.000	687.100	638.400	647.100	659.300	671.100	679.200	695.300	675.223	656.741	620.699	628.800	867.900	876.488	961.607	1,010.315	1,166.788	1,177.847	1,186.278	1,329.445	1,439.530	1,534.306	1,530.443	1,776.953	1,906.838	2,052.962	2,419.656	2,548.447	2,832.286	3,024.270	3,544.186	3,788.275	4,069.164	4,288.788	4,510.901	4,726.440	5,122.493	2016
Niger	Gross domestic product, current prices	U.S. dollars	Billions	2.509	2.171	2.018	1.803	1.461	1.440	1.904	2.233	2.280	2.180	2.480	2.328	2.345	2.221	1.563	1.756	1.880	1.733	1.980	1.916	1.671	1.815	2.072	2.645	2.900	3.374	3.650	4.290	5.429	5.411	5.729	6.415	6.946	7.670	8.243	7.255	7.610	8.136	9.226	2016
Niger	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	3.105	3.392	3.680	3.677	3.169	3.521	3.820	3.918	4.335	4.548	4.656	4.934	4.717	4.899	5.204	4.962	5.310	5.428	6.187	6.339	6.313	6.970	7.459	8.133	8.283	9.260	10.094	10.693	11.953	11.959	13.110	13.679	15.594	16.703	18.300	19.298	20.470	21.880	23.531	2016
Niger	Gross domestic product per capita, constant prices	National currency	Units	198,204.397	191,331.343	188,936.068	175,532.224	141,187.479	147,200.947	151,626.900	147,055.692	152,334.484	149,085.199	142,610.443	141,506.411	127,931.553	125,433.819	126,052.186	113,757.191	115,518.472	112,158.653	122,150.282	119,655.143	113,058.871	115,879.085	117,845.682	122,129.379	117,252.031	121,482.666	124,113.134	123,673.240	131,003.485	125,688.958	132,101.409	130,960.346	142,074.598	145,062.743	151,294.423	153,108.719	155,821.813	158,534.067	161,721.209	2009
Niger	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	1,325.570	1,279.604	1,263.584	1,173.941	944.247	984.464	1,014.065	983.493	1,018.797	997.066	953.764	946.380	855.593	838.888	843.024	760.796	772.575	750.105	816.928	800.241	756.126	774.987	788.139	816.788	784.169	812.463	830.056	827.114	876.137	840.594	883.480	875.849	950.180	970.164	1,011.841	1,023.975	1,042.120	1,060.259	1,081.574	2009
Niger	Population	Persons	Millions	5.436	5.621	5.816	6.019	6.224	6.431	6.639	6.852	7.069	7.292	7.523	7.771	8.035	8.314	8.605	8.904	9.215	9.538	9.871	10.177	10.493	11.060	11.456	11.834	12.225	12.792	13.248	13.716	14.198	14.693	15.148	15.618	16.102	16.601	17.116	17.647	18.194	18.758	19.339	2009
Nigeria	Gross domestic product, constant prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19,305.633	19,199.060	19,620.190	19,927.993	19,979.123	20,353.202	21,177.921	21,789.098	22,332.867	22,449.410	23,688.280	25,267.542	28,957.710	31,709.447	35,020.549	37,474.949	39,995.505	42,922.408	46,012.515	49,856.099	55,469.351	58,180.353	60,670.052	63,942.847	67,977.460	69,780.693	68,652.431	69,205.692	70,546.392	2018
Nigeria	Gross domestic product, constant prices	Percent change		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.552	2.193	1.569	0.257	1.872	4.052	2.886	2.496	0.522	5.518	6.667	14.604	9.503	10.442	7.008	6.726	7.318	7.199	8.353	11.259	4.887	4.279	5.394	6.310	2.653	-1.617	0.806	1.937	2018
Nigeria	Gross domestic product, current prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	499.677	596.045	909.803	1,259.070	1,762.813	2,895.201	3,779.133	4,111.641	4,588.990	5,307.362	6,897.482	8,134.142	11,332.253	13,301.559	17,321.295	22,269.978	28,662.469	32,995.384	39,157.884	44,285.561	55,469.351	63,713.361	72,599.631	81,009.965	90,136.985	95,177.736	102,575.419	114,899.251	129,112.626	2018
Nigeria	Gross domestic product, current prices	U.S. dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	62.165	60.131	52.275	56.807	80.128	132.230	172.686	187.866	209.677	57.477	67.824	73.128	93.983	102.935	130.345	169.645	222.791	262.215	330.260	297.458	369.062	414.095	460.952	514.965	568.496	493.841	405.442	376.361	397.270	2018
Nigeria	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	184.454	189.640	198.216	206.096	211.037	219.496	232.572	243.410	252.293	257.272	277.537	302.533	352.201	392.831	445.531	491.605	540.549	595.691	650.996	710.754	799.992	856.619	910.410	976.355	1,057.600	1,097.265	1,091.324	1,121.033	1,168.515	2018
Nigeria	Gross domestic product per capita, constant prices	National currency	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	213,186.906	206,085.322	204,963.517	202,601.742	197,679.801	195,985.921	198,463.984	198,721.059	198,223.609	193,919.770	199,139.290	206,724.845	230,568.596	245,714.548	264,101.828	275,039.942	285,674.946	298,375.542	311,295.819	328,271.951	355,456.724	362,850.874	368,251.357	377,728.828	390,815.035	390,444.921	373,851.037	366,777.473	363,876.336	2012
Nigeria	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3,138.858	3,034.298	3,017.781	2,983.008	2,910.539	2,885.600	2,922.085	2,925.870	2,918.546	2,855.179	2,932.028	3,043.714	3,394.778	3,617.779	3,888.504	4,049.552	4,206.136	4,393.134	4,583.365	4,833.314	5,233.569	5,342.436	5,421.951	5,561.492	5,754.167	5,748.718	5,504.397	5,400.250	5,357.535	2012
Nigeria	Population	Persons	Millions	68.447	70.388	72.318	74.272	76.299	78.435	80.688	83.043	85.488	87.998	90.557	93.161	95.725	98.360	101.068	103.850	106.709	109.647	112.665	115.766	118.953	122.228	125.593	129.050	132.602	136.253	140.004	143.854	147.810	151.874	156.051	160.342	164.752	169.282	173.938	178.721	183.636	188.686	193.875	2012
North Macedonia	Gross domestic product, constant prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	269.265	249.070	244.587	241.897	244.799	248.106	256.494	267.646	279.794	271.212	275.263	281.381	294.533	308.447	324.292	345.285	364.179	362.873	375.062	383.837	382.086	393.263	407.535	423.249	435.304	436.352	447.980	2018
North Macedonia	Gross domestic product, constant prices	Percent change		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-7.500	-1.800	-1.100	1.200	1.351	3.381	4.348	4.539	-3.067	1.494	2.223	4.674	4.724	5.137	6.473	5.472	-0.359	3.359	2.340	-0.456	2.925	3.629	3.856	2.848	0.241	2.665	2018
North Macedonia	Gross domestic product, current prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.408	62.245	154.030	178.345	185.629	195.607	205.029	219.918	248.646	252.393	258.581	268.693	280.787	308.447	334.839	372.889	414.890	414.622	437.297	464.186	466.703	501.891	527.631	558.954	594.794	616.599	660.308	2018
North Macedonia	Gross domestic product, current prices	U.S. dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.443	2.687	3.561	4.687	4.642	3.928	3.764	3.867	3.774	3.709	3.991	4.946	5.684	6.257	6.860	8.337	9.912	9.400	9.415	10.659	9.751	10.824	11.378	10.067	10.686	11.307	12.669	2018
North Macedonia	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11.961	11.326	11.360	11.471	11.821	12.187	12.741	13.487	14.414	14.278	14.721	15.328	16.476	17.792	19.272	21.070	22.656	22.747	23.785	24.850	25.211	26.403	27.879	29.264	30.426	31.079	32.627	2018
North Macedonia	Gross domestic product per capita, constant prices	National currency	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	139,330.004	128,257.143	125,307.825	123,197.409	123,816.091	125,092.993	128,700.287	133,704.355	139,234.661	134,522.222	136,153.823	138,855.524	144,908.548	151,432.969	158,815.558	168,828.908	177,768.048	176,776.495	182,309.297	186,347.276	185,272.323	190,371.237	196,955.594	204,341.957	209,916.372	210,259.620	215,696.343	2017
North Macedonia	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9,020.187	8,303.333	8,112.395	7,975.767	8,015.820	8,098.487	8,332.022	8,655.984	9,014.014	8,708.932	8,814.562	8,989.469	9,381.340	9,803.730	10,281.676	10,929.938	11,508.656	11,444.463	11,802.655	12,064.072	11,994.480	12,324.583	12,750.852	13,229.043	13,589.929	13,612.151	13,964.123	2017
North Macedonia	Population	Persons	Millions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.933	1.942	1.952	1.963	1.977	1.983	1.993	2.002	2.010	2.016	2.022	2.026	2.033	2.037	2.042	2.045	2.049	2.053	2.057	2.060	2.062	2.066	2.069	2.071	2.074	2.075	2.077	2017
Norway	Gross domestic product, constant prices	National currency	Billions	1,307.196	1,328.088	1,331.213	1,384.100	1,467.872	1,549.388	1,612.019	1,640.283	1,636.095	1,653.083	1,685.028	1,737.007	1,799.095	1,850.284	1,943.823	2,024.568	2,126.363	2,238.735	2,297.488	2,343.745	2,418.867	2,469.309	2,504.811	2,527.851	2,627.930	2,696.905	2,761.498	2,843.931	2,857.604	2,809.281	2,828.710	2,856.206	2,933.939	2,964.582	3,023.135	3,082.694	3,119.297	3,181.070	3,225.565	2017
Norway	Gross domestic product, constant prices	Percent change		4.515	1.598	0.235	3.973	6.052	5.553	4.042	1.753	-0.255	1.038	1.932	3.085	3.574	2.845	5.055	4.154	5.028	5.285	2.624	2.013	3.205	2.085	1.438	0.920	3.959	2.625	2.395	2.985	0.481	-1.691	0.692	0.972	2.722	1.044	1.975	1.970	1.187	1.980	1.399	2017
Norway	Gross domestic product, current prices	National currency	Billions	318.278	365.013	404.325	449.657	506.486	562.402	581.913	634.876	664.085	708.635	749.860	790.088	813.094	855.400	897.244	963.124	1,054.656	1,141.323	1,163.191	1,265.701	1,507.885	1,564.585	1,560.181	1,619.613	1,781.982	1,988.942	2,215.313	2,351.026	2,608.794	2,431.198	2,593.739	2,795.755	2,968.258	3,075.575	3,146.664	3,118.117	3,119.296	3,304.439	3,537.123	2017
Norway	Gross domestic product, current prices	U.S. dollars	Billions	64.439	63.597	62.647	61.628	62.058	65.417	78.693	94.231	101.901	102.634	119.791	121.872	130.838	120.579	127.132	152.028	163.517	161.354	154.165	162.287	171.315	174.004	195.419	228.752	264.356	308.722	345.423	401.085	462.552	386.620	429.131	498.832	510.229	523.502	499.338	386.663	371.345	399.489	434.937	2017
Norway	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	61.440	68.328	72.720	78.570	86.333	94.009	99.778	104.039	107.433	112.804	119.288	127.126	134.671	141.784	152.133	161.774	173.020	185.304	192.308	199.013	209.983	219.063	225.728	232.034	247.715	262.135	276.536	292.442	299.563	296.743	302.277	311.591	326.210	335.400	348.496	359.162	367.399	381.798	395.867	2017
Norway	Gross domestic product per capita, constant prices	National currency	Units	319,425.072	323,366.844	322,913.147	334,780.315	354,058.582	372,521.841	386,204.377	390,702.736	387,637.223	390,512.096	396,493.036	406,409.641	418,469.024	427,829.630	447,019.255	463,292.431	484,065.887	507,269.610	517,386.297	523,937.190	537,429.740	546,379.466	550,834.539	552,786.576	571,388.254	582,258.643	591,090.379	602,321.025	596,948.290	580,109.221	576,329.519	574,339.301	582,346.014	581,712.615	586,282.115	592,206.913	593,906.781	601,303.748	605,861.306	2017
Norway	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	34,846.877	35,276.894	35,227.399	36,522.018	38,625.132	40,639.335	42,131.997	42,622.735	42,288.310	42,601.937	43,254.413	44,336.240	45,651.828	46,673.000	48,766.444	50,541.725	52,807.953	55,339.305	56,442.960	57,157.613	58,629.549	59,605.897	60,091.912	60,304.864	62,334.168	63,520.045	64,483.522	65,708.701	65,122.576	63,285.560	62,873.223	62,656.105	63,529.577	63,460.478	63,958.976	64,605.327	64,790.770	65,597.723	66,094.919	2017
Norway	Population	Persons	Millions	4.092	4.107	4.123	4.134	4.146	4.159	4.174	4.198	4.221	4.233	4.250	4.274	4.299	4.325	4.348	4.370	4.393	4.413	4.441	4.473	4.501	4.519	4.547	4.573	4.599	4.632	4.672	4.722	4.787	4.843	4.908	4.973	5.038	5.096	5.156	5.205	5.252	5.290	5.324	2017
Oman	Gross domestic product, constant prices	National currency	Billions	4.495	5.264	5.869	6.805	7.751	8.877	9.067	8.705	9.162	9.435	10.226	10.844	11.765	12.488	12.968	13.594	13.987	14.851	15.253	15.303	16.305	17.036	16.849	16.400	16.611	17.025	17.940	18.738	20.275	21.514	21.935	22.498	24.546	25.799	26.166	27.385	28.748	28.482	29.076	2017
Oman	Gross domestic product, constant prices	Percent change		6.079	17.096	11.501	15.947	13.904	14.523	2.145	-3.992	5.245	2.983	8.378	6.044	8.492	6.144	3.845	4.831	2.889	6.178	2.704	0.332	6.549	4.483	-1.101	-2.667	1.291	2.490	5.373	4.452	8.201	6.112	1.956	2.565	9.104	5.103	1.423	4.658	4.979	-0.928	2.087	2017
Oman	Gross domestic product, current prices	National currency	Billions	2.190	2.666	2.798	2.933	3.232	3.591	3.143	3.318	3.225	3.604	4.493	4.361	4.788	4.804	4.967	5.307	5.874	6.090	5.382	5.996	7.501	7.479	7.745	8.318	9.522	11.951	14.309	16.182	23.418	18.605	21.935	26.153	29.459	30.293	31.174	26.500	25.355	27.216	31.623	2017
Oman	Gross domestic product, current prices	U.S. dollars	Billions	6.342	7.719	8.100	8.491	9.358	10.395	8.229	8.628	8.386	9.372	11.686	11.341	12.452	12.494	12.919	13.803	15.277	15.837	13.997	15.593	19.507	19.452	20.143	21.634	24.764	31.082	37.216	42.085	60.905	48.388	57.048	68.017	76.616	78.784	81.077	68.919	65.941	70.784	82.243	2017
Oman	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	11.752	15.063	17.833	21.487	25.358	29.959	31.218	30.713	33.464	35.813	40.266	44.144	48.984	53.226	56.452	60.421	63.304	68.374	71.014	72.278	78.733	84.067	84.457	83.731	87.095	92.044	99.925	107.178	118.223	126.405	130.380	136.518	151.804	162.350	167.776	177.469	188.343	190.142	198.486	2017
Oman	Gross domestic product per capita, constant prices	National currency	Units	3,313.082	3,581.078	3,992.932	4,299.006	4,570.288	5,234.052	5,012.155	4,528.996	4,766.548	4,636.045	5,548.463	5,677.194	5,945.192	6,099.690	6,139.287	6,259.349	6,285.149	6,531.357	6,579.402	6,482.956	6,787.740	6,972.567	6,782.739	6,492.960	6,463.634	6,503.432	6,718.850	6,873.196	7,279.164	7,462.861	7,603.409	7,517.239	7,459.125	7,177.989	7,040.084	7,249.094	7,170.510	6,892.039	6,824.010	2017
Oman	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	20,103.919	21,730.131	24,229.274	26,086.542	27,732.698	31,760.445	30,413.965	27,482.137	28,923.607	28,131.709	33,668.299	34,449.444	36,075.671	37,013.170	37,253.445	37,981.989	38,138.542	39,632.544	39,924.082	39,338.846	41,188.284	42,309.822	41,157.939	39,399.548	39,221.596	39,463.095	40,770.260	41,706.833	44,170.268	45,284.950	46,137.801	45,614.915	45,262.278	43,556.333	42,719.516	43,987.800	43,510.951	41,821.178	41,408.371	2017
Oman	Population	Persons	Millions	1.357	1.470	1.470	1.583	1.696	1.696	1.809	1.922	1.922	2.035	1.843	1.910	1.979	2.047	2.112	2.172	2.225	2.274	2.318	2.361	2.402	2.443	2.484	2.526	2.570	2.618	2.670	2.726	2.785	2.883	2.885	2.993	3.291	3.594	3.717	3.778	4.009	4.133	4.261	2017
Pakistan	Gross domestic product, constant prices	National currency	Billions	2,031.011	2,157.096	2,320.215	2,477.712	2,576.153	2,800.488	2,978.683	3,151.768	3,354.621	3,515.922	3,677.257	3,865.784	4,158.383	4,245.604	4,431.076	4,655.375	4,962.588	5,047.085	5,223.426	5,441.877	5,654.539	5,765.772	5,945.199	6,226.156	6,692.038	7,291.537	7,715.777	8,142.969	8,549.148	8,579.987	8,801.394	9,120.336	9,470.255	9,819.055	10,217.056	10,631.649	11,116.802	11,714.138	12,326.478	2018
Pakistan	Gross domestic product, constant prices	Percent change		6.912	6.208	7.562	6.788	3.973	8.708	6.363	5.811	6.436	4.808	4.589	5.127	7.569	2.097	4.369	5.062	6.599	1.703	3.494	4.182	3.908	1.967	3.112	4.726	7.483	8.958	5.818	5.537	4.988	0.361	2.581	3.624	3.837	3.683	4.053	4.058	4.563	5.373	5.227	2018
Pakistan	Gross domestic product, current prices	National currency	Billions	306.285	362.325	422.188	474.581	546.754	614.942	670.132	745.603	879.634	1,001.306	1,121.538	1,332.209	1,579.173	1,746.415	2,045.507	2,444.909	2,778.053	3,181.806	3,508.520	3,850.144	4,123.718	4,537.329	4,798.994	5,254.890	6,079.321	7,005.354	8,216.160	9,239.786	10,637.772	13,199.707	14,866.996	18,276.440	20,046.500	22,385.657	25,168.805	27,443.022	29,075.633	31,962.610	34,396.491	2018
Pakistan	Gross domestic product, current prices	U.S. dollars	Billions	30.938	36.599	40.012	37.369	40.572	40.565	41.543	43.437	50.107	52.256	52.426	59.556	63.727	67.442	67.998	79.451	82.968	81.806	81.490	82.514	79.705	77.931	77.937	89.727	105.612	118.481	137.229	152.362	170.853	167.875	177.166	213.588	224.384	231.218	244.361	270.556	278.655	304.952	312.570	2018
Pakistan	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	72.024	83.733	95.630	106.120	114.318	128.204	139.106	150.830	166.199	181.020	196.412	213.465	234.856	245.463	261.656	280.665	304.665	315.196	329.880	348.639	370.361	385.929	404.234	431.199	475.941	534.730	582.967	631.771	676.185	683.798	709.617	750.693	794.446	838.158	888.633	934.582	987.911	1,060.785	1,141.403	2018
Pakistan	Gross domestic product per capita, constant prices	National currency	Units	25,268.013	26,065.759	27,231.492	28,267.975	28,592.685	30,254.179	31,331.039	32,293.772	33,495.461	34,226.294	34,789.640	35,781.042	36,927.295	36,745.755	37,393.045	38,322.154	39,863.347	39,581.880	40,007.862	40,729.563	41,382.752	41,078.455	41,525.450	42,426.955	44,717.929	47,803.950	49,660.662	51,482.386	51,920.005	51,016.690	51,251.346	52,024.049	52,933.067	53,794.198	54,874.354	55,994.359	57,433.364	59,384.254	61,337.968	2018
Pakistan	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	2,079.805	2,145.467	2,241.419	2,326.731	2,353.458	2,490.215	2,578.852	2,658.094	2,757.005	2,817.159	2,863.528	2,945.130	3,039.478	3,024.536	3,077.814	3,154.289	3,281.144	3,257.977	3,293.039	3,352.442	3,406.206	3,381.159	3,417.951	3,492.154	3,680.724	3,934.734	4,087.559	4,237.505	4,273.525	4,199.174	4,218.488	4,282.089	4,356.910	4,427.790	4,516.697	4,608.884	4,727.329	4,887.906	5,048.716	2018
Pakistan	Population	Persons	Millions	80.379	82.756	85.203	87.651	90.098	92.565	95.071	97.597	100.152	102.726	105.700	108.040	112.610	115.540	118.500	121.480	124.490	127.510	130.560	133.610	136.640	140.360	143.170	146.750	149.650	152.530	155.370	158.170	164.660	168.180	171.730	175.310	178.910	182.530	186.190	189.870	193.560	197.260	200.960	2018
Palau	Gross domestic product, constant prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.227	0.240	0.248	0.244	0.258	0.270	0.262	0.266	0.252	0.237	0.237	0.250	0.262	0.258	0.266	0.293	0.295	0.284	0.285	2017
Palau	Gross domestic product, constant prices	Percent change		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.068	3.100	-1.669	5.689	4.820	-2.900	1.390	-5.269	-6.043	0.269	5.532	4.806	-1.714	3.030	10.380	0.486	-3.691	0.420	2017
Palau	Gross domestic product, current prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.145	0.155	0.162	0.153	0.164	0.185	0.188	0.193	0.197	0.183	0.183	0.193	0.215	0.225	0.246	0.293	0.304	0.290	0.297	2017
Palau	Gross domestic product, current prices	U.S. dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.145	0.155	0.162	0.153	0.164	0.185	0.188	0.193	0.197	0.183	0.183	0.193	0.215	0.225	0.246	0.293	0.304	0.290	0.297	2017
